Gap ID,Priority,Status,Gap lane,Gap title,Section order,Section,Item type,Item ID,Compiler #,Chapter or lane,Date,Title,NAID or targets,Source pool,Pages,Access or status,Issue,Closure question,Next action,Catalog URL,PDF URL
gap-source-note-quality,Medium,Open,Metadata Quality,"Audit source notes, titles, and provenance before final numbering",4,Page-boundary pull,Confirmed record,446396836,4.003,Regional,1989-08-29,"NSD-20 - August 29, 1989 - U.S. Policy toward South Asia",446396836; 90003-027,H-Files - National Security Directive (NSD) Files | Records of the National Security Council (George H. W. Bush Administration) | H-Files - National Security Directive (NSD) Files | 90003-027 | 41-bpr-nsc-hfiles-nsd-20-90003-027.pdf,45 pages,Restricted - Possibly,folder or staff-file source pool; access review affects selection; large PDF extent; source page range not fixed; catalog-derived title/source note,"Do title, date, source location, page extent, access language, and provenance agree with the PDF/citation sheet or catalog item?","Open the PDF, verify item-level page boundaries and title, then update source note or decision log if the folder contains multiple documents. Gap cue: Spot-check Scowcroft-derived presidential conversation titles against PDF or catalog title pages.",https://catalog.archives.gov/id/446396836,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/H-Files/NSDs_313189290/41-bpr-nsc-hfiles-nsd-20-90003-027.pdf
gap-source-note-quality,Medium,Open,Metadata Quality,"Audit source notes, titles, and provenance before final numbering",4,Page-boundary pull,Confirmed record,470426218,1.010,Afghanistan,1989-10-16,"NSC/DC [Deputies Committee] Meeting - October 16, 1989 re: Afghanistan",470426218; CF01625-007,Richard N. Haass' Meeting Files | Records of the National Security Council (George H. W. Bush Administration) | Richard N. Haass' Meeting Files | CF01625-007 | 41-bpr-nsc-haass_meeting-cf01625-007.pdf,18 pages,Restricted - Possibly,high-priority gap target; folder or staff-file source pool; access review affects selection; source page range not fixed; catalog-derived title/source note,"Do title, date, source location, page extent, access language, and provenance agree with the PDF/citation sheet or catalog item?","Open the PDF, verify item-level page boundaries and title, then update source note or decision log if the folder contains multiple documents. Gap cue: Review Afghanistan files 645607685, 645607321, and 645607323.",https://catalog.archives.gov/id/470426218,https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/haass/meeting_2554866/41-bpr-nsc-haass_meeting-cf01625-007.pdf
gap-source-note-quality,Medium,Open,Metadata Quality,"Audit source notes, titles, and provenance before final numbering",4,Page-boundary pull,Confirmed record,428080301,3.006,India,1989-10-18,Memorandum of Telephone Conversation,428080301; [Memorandum of Telephone Conversations (Telcons) - August 1989-December 1989]: October 1989,Presidential Telcon Files | Records of the National Security Council (George H. W. Bush Administration) | Presidential Telcon Files | [Memorandum of Telephone Conversations (Telcons) - August 1989-December 1989]: October 1989 | 1989-10-18--Gandhi.pdf,1 page,Full,high-priority gap target; source page range not fixed; catalog-derived title/source note,"Do title, date, source location, page extent, access language, and provenance agree with the PDF/citation sheet or catalog item?","Open the PDF, verify item-level page boundaries and title, then update source note or decision log if the folder contains multiple documents. Gap cue: Search India with Rao, Venkataraman, Gandhi, Shankar, Kashmir, nuclear, nonproliferation, economic reform, trade, and defense terms.",https://catalog.archives.gov/id/428080301,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1989-10-18--Gandhi.pdf
gap-source-note-quality,Medium,Open,Metadata Quality,"Audit source notes, titles, and provenance before final numbering",4,Page-boundary pull,Confirmed record,470761041,1.011,Afghanistan,1989-10-18,"NSC/DC 065A - October 18, 1989 - NSC/DC Meeting on Afghanistan, Keywords: Afghanistan (File located @ LM)",470761041; 90011-020,H-Files - National Security Council (NSC)/Deputies Committee (DC) Meetings Files | Records of the National Security Council (George H. W. Bush Administration) | H-Files - National Security Council (NSC)/Deputies Committee (DC) Meetings Files | 90011-020 | 41-bpr-nsc-hfiles-dc_mtgs-65a-90011-020.pdf,8 pages,Restricted - Possibly,high-priority gap target; folder or staff-file source pool; access review affects selection; source page range not fixed; catalog-derived title/source note,"Do title, date, source location, page extent, access language, and provenance agree with the PDF/citation sheet or catalog item?","Open the PDF, verify item-level page boundaries and title, then update source note or decision log if the folder contains multiple documents. Gap cue: Review Afghanistan files 645607685, 645607321, and 645607323.",https://catalog.archives.gov/id/470761041,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/H-Files/NSC-DC_Mtgs_312294079/41-bpr-nsc-hfiles-dc_mtgs-65a-90011-020.pdf
gap-source-note-quality,Medium,Open,Metadata Quality,"Audit source notes, titles, and provenance before final numbering",4,Page-boundary pull,Confirmed record,470426219,1.012,Afghanistan,1989-10-23,"NSC Meeting - October 23, 1989 re: Afghanistan",470426219; CF01625-008,Richard N. Haass' Meeting Files | Records of the National Security Council (George H. W. Bush Administration) | Richard N. Haass' Meeting Files | CF01625-008 | 41-bpr-nsc-haass_meeting-cf01625-008.pdf,24 pages,Restricted - Possibly,high-priority gap target; folder or staff-file source pool; access review affects selection; large PDF extent; source page range not fixed; catalog-derived title/source note,"Do title, date, source location, page extent, access language, and provenance agree with the PDF/citation sheet or catalog item?","Open the PDF, verify item-level page boundaries and title, then update source note or decision log if the folder contains multiple documents. Gap cue: Review Afghanistan files 645607685, 645607321, and 645607323.",https://catalog.archives.gov/id/470426219,https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/haass/meeting_2554866/41-bpr-nsc-haass_meeting-cf01625-008.pdf
gap-source-note-quality,Medium,Open,Metadata Quality,"Audit source notes, titles, and provenance before final numbering",4,Page-boundary pull,Confirmed record,428080317,2.011,Pakistan,1989-11-01,Memorandum of Telephone Conversation,428080317; [Memorandum of Telephone Conversations (Telcons) - August 1989-December 1989]: November 1989,Presidential Telcon Files | Records of the National Security Council (George H. W. Bush Administration) | Presidential Telcon Files | [Memorandum of Telephone Conversations (Telcons) - August 1989-December 1989]: November 1989 | 1989-11-01--Bhutto.pdf,3 pages,Full,high-priority gap target; catalog-derived title/source note,"Do title, date, source location, page extent, access language, and provenance agree with the PDF/citation sheet or catalog item?","Open the PDF, verify item-level page boundaries and title, then update source note or decision log if the folder contains multiple documents. Gap cue: Prioritize Gates Subject File 470437053 and Pakistan H-Files 470426231, 470426238, and 470426240.",https://catalog.archives.gov/id/428080317,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1989-11-01--Bhutto.pdf
gap-source-note-quality,Medium,Open,Metadata Quality,"Audit source notes, titles, and provenance before final numbering",4,Page-boundary pull,Confirmed record,470426381,1.014,Afghanistan,1989-11-27,"Presidential Visit of President [of Afghanistan Interim Government Sibgahtullah] Mojaddedi - November 27, 1989",470426381; CF01404-028,Richard N. Haass' Presidential Meeting Files | Records of the National Security Council (George H. W. Bush Administration) | Richard N. Haass' Presidential Meeting Files | CF01404-028 | 41-bpr-nsc-haass_pres_mtg-cf01404-028.pdf,35 pages,Restricted - Possibly,critical gap target; high-priority gap target; folder or staff-file source pool; access review affects selection; large PDF extent; source page range not fixed; catalog-derived title/source note,"Do title, date, source location, page extent, access language, and provenance agree with the PDF/citation sheet or catalog item?","Open the PDF, verify item-level page boundaries and title, then update source note or decision log if the folder contains multiple documents. Gap cue: Prioritize Haass Working Files 470426597, Haass Meeting File 470426255, Mojaddedi 470426381, Bangladesh Zia 428082145, and Pakistan nuclear meeting files 470426231, 470426238, and 470426240.",https://catalog.archives.gov/id/470426381,https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/haass/pres_mtg_2554869/41-bpr-nsc-haass_pres_mtg-cf01404-028.pdf
gap-source-note-quality,Medium,Open,Metadata Quality,"Audit source notes, titles, and provenance before final numbering",4,Page-boundary pull,Confirmed record,470761101,2.012,Pakistan,1990-03-26,"NSC/DC 112 - March 26, 1990 - NSC/DC Meeting on Kashmir, Keywords: Pakistan",470761101; 90013-024,H-Files - National Security Council (NSC)/Deputies Committee (DC) Meetings Files | Records of the National Security Council (George H. W. Bush Administration) | H-Files - National Security Council (NSC)/Deputies Committee (DC) Meetings Files | 90013-024 | 41-bpr-nsc-hfiles-dc_mtgs-112-90013-024.pdf,13 pages,Restricted - Possibly,high-priority gap target; folder or staff-file source pool; access review affects selection; source page range not fixed; catalog-derived title/source note,"Do title, date, source location, page extent, access language, and provenance agree with the PDF/citation sheet or catalog item?","Open the PDF, verify item-level page boundaries and title, then update source note or decision log if the folder contains multiple documents. Gap cue: Search India with Rao, Venkataraman, Gandhi, Shankar, Kashmir, nuclear, nonproliferation, economic reform, trade, and defense terms.",https://catalog.archives.gov/id/470761101,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/H-Files/NSC-DC_Mtgs_312294079/41-bpr-nsc-hfiles-dc_mtgs-112-90013-024.pdf
gap-source-note-quality,Medium,Open,Metadata Quality,"Audit source notes, titles, and provenance before final numbering",4,Page-boundary pull,Confirmed record,470761103,3.007,India,1990-04-04,"NSC/DC 113 - April 04, 1990 - NSC/DC Meeting on Kashmir via SVTS, Keywords: India",470761103; 90013-026,H-Files - National Security Council (NSC)/Deputies Committee (DC) Meetings Files | Records of the National Security Council (George H. W. Bush Administration) | H-Files - National Security Council (NSC)/Deputies Committee (DC) Meetings Files | 90013-026 | 41-bpr-nsc-hfiles-dc_mtgs-113-90013-026.pdf,41 pages,Restricted - Possibly,high-priority gap target; folder or staff-file source pool; access review affects selection; large PDF extent; source page range not fixed; catalog-derived title/source note,"Do title, date, source location, page extent, access language, and provenance agree with the PDF/citation sheet or catalog item?","Open the PDF, verify item-level page boundaries and title, then update source note or decision log if the folder contains multiple documents. Gap cue: Search India with Rao, Venkataraman, Gandhi, Shankar, Kashmir, nuclear, nonproliferation, economic reform, trade, and defense terms.",https://catalog.archives.gov/id/470761103,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/H-Files/NSC-DC_Mtgs_312294079/41-bpr-nsc-hfiles-dc_mtgs-113-90013-026.pdf
gap-source-note-quality,Medium,Open,Metadata Quality,"Audit source notes, titles, and provenance before final numbering",4,Page-boundary pull,Confirmed record,470761116,2.013,Pakistan,1990-05-07,"NSC/DC 124 - May 07, 1990 - NSC/DC Meeting re: Pakistan Stingers, Keywords: Pakistan (File located @ LM)",470761116; 90014-013,H-Files - National Security Council (NSC)/Deputies Committee (DC) Meetings Files | Records of the National Security Council (George H. W. Bush Administration) | H-Files - National Security Council (NSC)/Deputies Committee (DC) Meetings Files | 90014-013 | 41-bpr-nsc-hfiles-dc_mtgs-124-90014-013.pdf,42 pages,Restricted - Possibly,high-priority gap target; folder or staff-file source pool; access review affects selection; large PDF extent; source page range not fixed; catalog-derived title/source note,"Do title, date, source location, page extent, access language, and provenance agree with the PDF/citation sheet or catalog item?","Open the PDF, verify item-level page boundaries and title, then update source note or decision log if the folder contains multiple documents. Gap cue: Prioritize Gates Subject File 470437053 and Pakistan H-Files 470426231, 470426238, and 470426240.",https://catalog.archives.gov/id/470761116,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/H-Files/NSC-DC_Mtgs_312294079/41-bpr-nsc-hfiles-dc_mtgs-124-90014-013.pdf
gap-source-note-quality,Medium,Open,Metadata Quality,"Audit source notes, titles, and provenance before final numbering",4,Page-boundary pull,Confirmed record,470761140,2.014,Pakistan,1990-06-28,"NSC/DC 147 - June 28, 1990 - NSC/DC Meeting on Pakistan's Nuclear Program, Keywords: Pakistan, Nuclear Matters",470761140; 90015-005,H-Files - National Security Council (NSC)/Deputies Committee (DC) Meetings Files | Records of the National Security Council (George H. W. Bush Administration) | H-Files - National Security Council (NSC)/Deputies Committee (DC) Meetings Files | 90015-005 | 41-bpr-nsc-hfiles-dc_mtgs-147-90015-005.pdf,24 pages,Restricted - Possibly,high-priority gap target; folder or staff-file source pool; access review affects selection; large PDF extent; source page range not fixed; catalog-derived title/source note,"Do title, date, source location, page extent, access language, and provenance agree with the PDF/citation sheet or catalog item?","Open the PDF, verify item-level page boundaries and title, then update source note or decision log if the folder contains multiple documents. Gap cue: Search India with Rao, Venkataraman, Gandhi, Shankar, Kashmir, nuclear, nonproliferation, economic reform, trade, and defense terms.",https://catalog.archives.gov/id/470761140,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/H-Files/NSC-DC_Mtgs_312294079/41-bpr-nsc-hfiles-dc_mtgs-147-90015-005.pdf
gap-source-note-quality,Medium,Open,Metadata Quality,"Audit source notes, titles, and provenance before final numbering",4,Page-boundary pull,Confirmed record,470426229,2.015,Pakistan,1990-06-30,"NSC/DC [Deputies Committee] Meeting - June 30, 1990 Re: Pakistan",470426229; CF01625-018,Richard N. Haass' Meeting Files | Records of the National Security Council (George H. W. Bush Administration) | Richard N. Haass' Meeting Files | CF01625-018 | 41-bpr-nsc-haass_meeting-cf01625-018.pdf,14 pages,Restricted - Possibly,high-priority gap target; folder or staff-file source pool; access review affects selection; source page range not fixed; catalog-derived title/source note,"Do title, date, source location, page extent, access language, and provenance agree with the PDF/citation sheet or catalog item?","Open the PDF, verify item-level page boundaries and title, then update source note or decision log if the folder contains multiple documents. Gap cue: Prioritize Gates Subject File 470437053 and Pakistan H-Files 470426231, 470426238, and 470426240.",https://catalog.archives.gov/id/470426229,https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/haass/meeting_2554866/41-bpr-nsc-haass_meeting-cf01625-018.pdf
gap-source-note-quality,Medium,Open,Metadata Quality,"Audit source notes, titles, and provenance before final numbering",4,Page-boundary pull,Confirmed record,470761146,2.016,Pakistan,1990-07-09,"NSC/DC 154 - July 09, 1990 - NSC/DC Meeting on Pakistan Nuclear Program, Keywords: Pakistan, Nuclear Matters",470761146; 90015-012,H-Files - National Security Council (NSC)/Deputies Committee (DC) Meetings Files | Records of the National Security Council (George H. W. Bush Administration) | H-Files - National Security Council (NSC)/Deputies Committee (DC) Meetings Files | 90015-012 | 41-bpr-nsc-hfiles-dc_mtgs-154-90015-012.pdf,10 pages,Restricted - Possibly,high-priority gap target; folder or staff-file source pool; access review affects selection; source page range not fixed; catalog-derived title/source note,"Do title, date, source location, page extent, access language, and provenance agree with the PDF/citation sheet or catalog item?","Open the PDF, verify item-level page boundaries and title, then update source note or decision log if the folder contains multiple documents. Gap cue: Search India with Rao, Venkataraman, Gandhi, Shankar, Kashmir, nuclear, nonproliferation, economic reform, trade, and defense terms.",https://catalog.archives.gov/id/470761146,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/H-Files/NSC-DC_Mtgs_312294079/41-bpr-nsc-hfiles-dc_mtgs-154-90015-012.pdf
gap-source-note-quality,Medium,Open,Metadata Quality,"Audit source notes, titles, and provenance before final numbering",4,Page-boundary pull,Confirmed record,470426231,2.017,Pakistan,1990-07-16,"NSC/DC Meeting - July 16, 1990 Re: Pakistan Nuclear Program",470426231; CF01625-020,Richard N. Haass' Meeting Files | Records of the National Security Council (George H. W. Bush Administration) | Richard N. Haass' Meeting Files | CF01625-020 | 41-bpr-nsc-haass_meeting-cf01625-020.pdf,29 pages,Restricted - Possibly,critical gap target; high-priority gap target; folder or staff-file source pool; access review affects selection; large PDF extent; source page range not fixed; catalog-derived title/source note,"Do title, date, source location, page extent, access language, and provenance agree with the PDF/citation sheet or catalog item?","Open the PDF, verify item-level page boundaries and title, then update source note or decision log if the folder contains multiple documents. Gap cue: Prioritize Haass Working Files 470426597, Haass Meeting File 470426255, Mojaddedi 470426381, Bangladesh Zia 428082145, and Pakistan nuclear meeting files 470426231, 470426238, and 470426240.",https://catalog.archives.gov/id/470426231,https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/haass/meeting_2554866/41-bpr-nsc-haass_meeting-cf01625-020.pdf
gap-source-note-quality,Medium,Open,Metadata Quality,"Audit source notes, titles, and provenance before final numbering",4,Page-boundary pull,Confirmed record,470761184,2.018,Pakistan,1990-08-31,"NSC/DC 190 - August 31, 1990 - NSC/DC Meeting on Pakistan Nuclear Program, Keywords: Pakistan, Nuclear Matters",470761184; 90016-018,H-Files - National Security Council (NSC)/Deputies Committee (DC) Meetings Files | Records of the National Security Council (George H. W. Bush Administration) | H-Files - National Security Council (NSC)/Deputies Committee (DC) Meetings Files | 90016-018 | 41-bpr-nsc-hfiles-dc_mtgs-190-90016-018.pdf,37 pages,Restricted - Possibly,high-priority gap target; folder or staff-file source pool; access review affects selection; large PDF extent; source page range not fixed; catalog-derived title/source note,"Do title, date, source location, page extent, access language, and provenance agree with the PDF/citation sheet or catalog item?","Open the PDF, verify item-level page boundaries and title, then update source note or decision log if the folder contains multiple documents. Gap cue: Search India with Rao, Venkataraman, Gandhi, Shankar, Kashmir, nuclear, nonproliferation, economic reform, trade, and defense terms.",https://catalog.archives.gov/id/470761184,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/H-Files/NSC-DC_Mtgs_312294079/41-bpr-nsc-hfiles-dc_mtgs-190-90016-018.pdf
gap-source-note-quality,Medium,Open,Metadata Quality,"Audit source notes, titles, and provenance before final numbering",4,Page-boundary pull,Confirmed record,470761189,2.019,Pakistan,1990-09-05,"NSC/DC 193A - September 05, 1990 - NSC/DC Meeting on Pakistan, Keywords: Pakistan, Nuclear Matters",470761189; 90016-023,H-Files - National Security Council (NSC)/Deputies Committee (DC) Meetings Files | Records of the National Security Council (George H. W. Bush Administration) | H-Files - National Security Council (NSC)/Deputies Committee (DC) Meetings Files | 90016-023 | 41-bpr-nsc-hfiles-dc_mtgs-193a-90016-023.pdf,11 pages,Restricted - Possibly,high-priority gap target; folder or staff-file source pool; access review affects selection; source page range not fixed; catalog-derived title/source note,"Do title, date, source location, page extent, access language, and provenance agree with the PDF/citation sheet or catalog item?","Open the PDF, verify item-level page boundaries and title, then update source note or decision log if the folder contains multiple documents. Gap cue: Search India with Rao, Venkataraman, Gandhi, Shankar, Kashmir, nuclear, nonproliferation, economic reform, trade, and defense terms.",https://catalog.archives.gov/id/470761189,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/H-Files/NSC-DC_Mtgs_312294079/41-bpr-nsc-hfiles-dc_mtgs-193a-90016-023.pdf
gap-source-note-quality,Medium,Open,Metadata Quality,"Audit source notes, titles, and provenance before final numbering",4,Page-boundary pull,Confirmed record,428081099,4.005,Regional,1990-10-01,Memorandum of Conversation,428081099; [Memorandum of Conversations (Memcons)-July 1990-December 1990]: October 1990,Presidential Memcon Files | Records of the National Security Council (George H. W. Bush Administration) | Presidential Memcon Files | [Memorandum of Conversations (Memcons)-July 1990-December 1990]: October 1990 | 1990-10-01--Ershad.pdf,5 pages,Full,high-priority gap target; source page range not fixed; catalog-derived title/source note,"Do title, date, source location, page extent, access language, and provenance agree with the PDF/citation sheet or catalog item?","Open the PDF, verify item-level page boundaries and title, then update source note or decision log if the folder contains multiple documents. Gap cue: Review Afghanistan files 645607685, 645607321, and 645607323.",https://catalog.archives.gov/id/428081099,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498039/1990-10-01--Ershad.pdf
gap-source-note-quality,Medium,Open,Metadata Quality,"Audit source notes, titles, and provenance before final numbering",4,Page-boundary pull,Confirmed record,470761204,2.020,Pakistan,1990-10-02,"NSC/DC 205 - October 02, 1990 - NSC/DC Meeting on Pakistan Nuclear Program via SVTS, Keywords: Pakistan, Nuclear Matters",470761204; 90016-038,H-Files - National Security Council (NSC)/Deputies Committee (DC) Meetings Files | Records of the National Security Council (George H. W. Bush Administration) | H-Files - National Security Council (NSC)/Deputies Committee (DC) Meetings Files | 90016-038 | 41-bpr-nsc-hfiles-dc_mtgs-205-90016-038.pdf,24 pages,Restricted - Possibly,high-priority gap target; folder or staff-file source pool; access review affects selection; large PDF extent; source page range not fixed; catalog-derived title/source note,"Do title, date, source location, page extent, access language, and provenance agree with the PDF/citation sheet or catalog item?","Open the PDF, verify item-level page boundaries and title, then update source note or decision log if the folder contains multiple documents. Gap cue: Search India with Rao, Venkataraman, Gandhi, Shankar, Kashmir, nuclear, nonproliferation, economic reform, trade, and defense terms.",https://catalog.archives.gov/id/470761204,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/H-Files/NSC-DC_Mtgs_312294079/41-bpr-nsc-hfiles-dc_mtgs-205-90016-038.pdf
gap-source-note-quality,Medium,Open,Metadata Quality,"Audit source notes, titles, and provenance before final numbering",4,Page-boundary pull,Confirmed record,470426235,1.016,Afghanistan,1990-10-04,"DC [Deputies Committee] Meeting - October 4, 1990 re: Afghanistan",470426235; CF01625-024,Richard N. Haass' Meeting Files | Records of the National Security Council (George H. W. Bush Administration) | Richard N. Haass' Meeting Files | CF01625-024 | 41-bpr-nsc-haass_meeting-cf01625-024.pdf,10 pages,Restricted - Possibly,high-priority gap target; folder or staff-file source pool; access review affects selection; source page range not fixed; catalog-derived title/source note,"Do title, date, source location, page extent, access language, and provenance agree with the PDF/citation sheet or catalog item?","Open the PDF, verify item-level page boundaries and title, then update source note or decision log if the folder contains multiple documents. Gap cue: Review Afghanistan files 645607685, 645607321, and 645607323.",https://catalog.archives.gov/id/470426235,https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/haass/meeting_2554866/41-bpr-nsc-haass_meeting-cf01625-024.pdf
gap-source-note-quality,Medium,Open,Metadata Quality,"Audit source notes, titles, and provenance before final numbering",4,Page-boundary pull,Confirmed record,470426238,2.021,Pakistan,1990-10-04,"NSC/DC [Deputies Committee] Meeting - October 4, 1990 Re: Pakistan",470426238; CF01625-027,Richard N. Haass' Meeting Files | Records of the National Security Council (George H. W. Bush Administration) | Richard N. Haass' Meeting Files | CF01625-027 | 41-bpr-nsc-haass_meeting-cf01625-027.pdf,8 pages,Restricted - Possibly,critical gap target; high-priority gap target; folder or staff-file source pool; access review affects selection; source page range not fixed; catalog-derived title/source note,"Do title, date, source location, page extent, access language, and provenance agree with the PDF/citation sheet or catalog item?","Open the PDF, verify item-level page boundaries and title, then update source note or decision log if the folder contains multiple documents. Gap cue: Prioritize Haass Working Files 470426597, Haass Meeting File 470426255, Mojaddedi 470426381, Bangladesh Zia 428082145, and Pakistan nuclear meeting files 470426231, 470426238, and 470426240.",https://catalog.archives.gov/id/470426238,https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/haass/meeting_2554866/41-bpr-nsc-haass_meeting-cf01625-027.pdf
gap-source-note-quality,Medium,Open,Metadata Quality,"Audit source notes, titles, and provenance before final numbering",4,Page-boundary pull,Confirmed record,470761206,1.017,Afghanistan,1990-10-05,"NSC/DC 207 - October 05, 1990 - NSC/DC Meeting on Afghanistan, Keywords: Afghanistan",470761206; 90016-040,H-Files - National Security Council (NSC)/Deputies Committee (DC) Meetings Files | Records of the National Security Council (George H. W. Bush Administration) | H-Files - National Security Council (NSC)/Deputies Committee (DC) Meetings Files | 90016-040 | 41-bpr-nsc-hfiles-dc_mtgs-207-90016-040.pdf,26 pages,Restricted - Possibly,high-priority gap target; folder or staff-file source pool; access review affects selection; large PDF extent; source page range not fixed; catalog-derived title/source note,"Do title, date, source location, page extent, access language, and provenance agree with the PDF/citation sheet or catalog item?","Open the PDF, verify item-level page boundaries and title, then update source note or decision log if the folder contains multiple documents. Gap cue: Review Afghanistan files 645607685, 645607321, and 645607323.",https://catalog.archives.gov/id/470761206,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/H-Files/NSC-DC_Mtgs_312294079/41-bpr-nsc-hfiles-dc_mtgs-207-90016-040.pdf
gap-source-note-quality,Medium,Open,Metadata Quality,"Audit source notes, titles, and provenance before final numbering",4,Page-boundary pull,Confirmed record,470761207,2.022,Pakistan,1990-10-05,"NSC/DC 208 - October 05, 1990 - NSC/DC Meeting on Pakistan via SVTS, Keywords: Pakistan",470761207; 90017-001,H-Files - National Security Council (NSC)/Deputies Committee (DC) Meetings Files | Records of the National Security Council (George H. W. Bush Administration) | H-Files - National Security Council (NSC)/Deputies Committee (DC) Meetings Files | 90017-001 | 41-bpr-nsc-hfiles-dc_mtgs-208-90017-001.pdf,11 pages,Restricted - Possibly,high-priority gap target; folder or staff-file source pool; access review affects selection; source page range not fixed; catalog-derived title/source note,"Do title, date, source location, page extent, access language, and provenance agree with the PDF/citation sheet or catalog item?","Open the PDF, verify item-level page boundaries and title, then update source note or decision log if the folder contains multiple documents. Gap cue: Prioritize Gates Subject File 470437053 and Pakistan H-Files 470426231, 470426238, and 470426240.",https://catalog.archives.gov/id/470761207,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/H-Files/NSC-DC_Mtgs_312294079/41-bpr-nsc-hfiles-dc_mtgs-208-90017-001.pdf
gap-source-note-quality,Medium,Open,Metadata Quality,"Audit source notes, titles, and provenance before final numbering",4,Page-boundary pull,Confirmed record,470426240,2.023,Pakistan,1990-10-09,"NSC/DC Meeting - October 9, 1990 Re: Pakistan",470426240; CF01625-029,Richard N. Haass' Meeting Files | Records of the National Security Council (George H. W. Bush Administration) | Richard N. Haass' Meeting Files | CF01625-029 | 41-bpr-nsc-haass_meeting-cf01625-029.pdf,81 pages,Restricted - Possibly,critical gap target; high-priority gap target; folder or staff-file source pool; access review affects selection; large PDF extent; source page range not fixed; catalog-derived title/source note,"Do title, date, source location, page extent, access language, and provenance agree with the PDF/citation sheet or catalog item?","Open the PDF, verify item-level page boundaries and title, then update source note or decision log if the folder contains multiple documents. Gap cue: Prioritize Haass Working Files 470426597, Haass Meeting File 470426255, Mojaddedi 470426381, Bangladesh Zia 428082145, and Pakistan nuclear meeting files 470426231, 470426238, and 470426240.",https://catalog.archives.gov/id/470426240,https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/haass/meeting_2554866/41-bpr-nsc-haass_meeting-cf01625-029.pdf
gap-source-note-quality,Medium,Open,Metadata Quality,"Audit source notes, titles, and provenance before final numbering",4,Page-boundary pull,Confirmed record,470760963,2.024,Pakistan,1990-10-09,"NSC0056 - October 09, 1990 - Nuclear Matters, Middle East and Gulf, Proliferation [1]",470760963; 90002-025,H-Files - National Security Council (NSC) Meeting Files | Records of the National Security Council (George H. W. Bush Administration) | H-Files - National Security Council (NSC) Meeting Files | 90002-025 | 41-bpr-nsc-hfiles-nsc_mtgs-56_1-90002-025.pdf,42 pages,Restricted - Possibly,high-priority gap target; folder or staff-file source pool; access review affects selection; large PDF extent; source page range not fixed; catalog-derived title/source note,"Do title, date, source location, page extent, access language, and provenance agree with the PDF/citation sheet or catalog item?","Open the PDF, verify item-level page boundaries and title, then update source note or decision log if the folder contains multiple documents. Gap cue: Search India with Rao, Venkataraman, Gandhi, Shankar, Kashmir, nuclear, nonproliferation, economic reform, trade, and defense terms.",https://catalog.archives.gov/id/470760963,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/H-Files/NSC_Mtgs_312293887/41-bpr-nsc-hfiles-nsc_mtgs-56_1-90002-025.pdf
